,ementa,tema_resposta_modelo,probabilidade_predicao,tema_correto,modelo_acertou
4004,"Aprova o ato que autoriza a Sociedade Amiga Pró Deficientes Carentes a executar, sem direito de exclusividade, serviço de radiodifusão comunitária na cidade de Ribeirão Preto, Estado de São Paulo.",Direitos Humanos e Minorias,0.97,Direitos Humanos e Minorias,Sim
4005,"AUTORIZA O PODER EXECUTIVO A ABRIR, PELO MINISTERIO DA EDUCAÇÃO E CULTURA, O CREDITO ESPECIAL DE Cr$ 5.000.000,00 PARA OCORRER AS DESPESAS COM A REALIZAÇÃO, EM AGOSTO DE 1960, NA CIDADE DO RIO DE JANEIRO, DO SEXTO CONGRESSO PANAMERICANO DE CARDIOLOGIA.",Direitos Humanos e Minorias,0.975,Direitos Humanos e Minorias,Sim
4006,"DISPÕE SOBRE O CONTROLE E A FISCALIZAÇÃO DAS APLICAÇÕES DAS RADIAÇÕES IONIZANTES, BEM COMO DO ACONDICIONAMENTO, DA COLETA, DO TRATAMENTO, DO TRANSPORTE, E DA DESTINAÇÃO FINAL DE MATERIAIS NUCLEARES RADIOATIVOS E REJEITOS RADIOATIVOS, CRIA O SISTEMA NACIONAL DE RADIOPROTEÇÃO E DA OUTRAS PROVIDENCIAS.",Direitos Humanos e Minorias,0.4566666666666667,Direitos Humanos e Minorias,Sim
4007,"Dispõe sobre o Plano Emergencial para Enfrentamento ao coronavírus nos territórios indígenas, assegurando a garantia de direitos sociais e territoriais, bem como com medidas específicas de vigilância sanitária e epidemiológica para prevenção do contágio e da disseminação da COVID-19.",Direitos Humanos e Minorias,0.81,Direitos Humanos e Minorias,Sim
4008,Determina a adequação dos fraldários aos portadores de deficiência e mobilidade reduzida para ambos os sexos.,Direito Civil e Processual Civil,0.445,Direito Civil e Processual Civil,Sim
4009,"Determina que empresas prestadoras dos serviços de telefonia, e concessionárias que exploram o fornecimento de energia e água veiculem, nas contas mensais enviadas ao consumidor, canais de denúncia de crimes contra a mulher.",Direitos Humanos e Minorias,0.779,Direitos Humanos e Minorias,Sim
4010,"Cria o Plano Nacional de Erradicação da Contaminação por Mercúrio, e dá outras providências.",Direitos Humanos e Minorias,0.92,Direitos Humanos e Minorias,Sim
4011,"Acrescenta parágrafo ao art. 57 da Lei nº 8.213, de 24 de julho de 1991.",Trabalho e Emprego,0.745,Trabalho e Emprego,Sim
4012,"INSTITUI O PISO SALARIAL, DISPÕE SOBRE A JORNADA E CONDIÇÕES DE TRABALHO DOS ENFERMEIROS E DETERMINA OUTRAS PROVIDENCIAS.",Trabalho e Emprego,0.77,Trabalho e Emprego,Sim
4013,"Altera a alínea ""a"" do inciso II do art. 8º da Lei nº 9.250, de 26 de dezembro de 1995, para incluir os pagamentos efetuados a cuidadores de idosos e as despesas com  atividades de assistência a idosos prestadas em residências coletivas e particulares nas deduções permitidas para efeito de apuração da base de cálculo do Imposto de Renda das Pessoas Físicas.",Direitos Humanos e Minorias,0.34,Direitos Humanos e Minorias,Sim
4014,"DISPÕE SOBRE A DIVIDA BRASILEIRA EM MOEDA ESTRANGEIRA, SOBRE AS ATIVIDADES DE BANCOS ESTRANGEIROS NO PAIS E DA OUTRAS PROVIDENCIAS.",Direitos Humanos e Minorias,0.595,Direitos Humanos e Minorias,Sim
4015,DISPÕE SOBRE O ABONO DE FALTAS DO SERVIDOR PUBLICO.,Trabalho e Emprego,0.5804166666666667,Trabalho e Emprego,Sim
4016,"Altera a Lei nº 4.591, de 16 de dezembro de 1964 (Lei do Condomínio), a Lei        nº 10.406, de 10 de janeiro de 2002 (Código Civil), e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para estabelecer o dever de condôminos, locatários, possuidores e síndicos informarem às autoridades competentes os casos de violência doméstica e familiar de que tenham conhecimento no âmbito do condomínio, e para incluir na tipificação do crime de omissão de socorro os casos de violência doméstica e familiar.",Direitos Humanos e Minorias,0.68,Direitos Humanos e Minorias,Sim
4017,TORNA OBRIGATORIA A INSTALAÇÃO DE CRECHES PELAS PREFEITURAS MUNICIPAIS.,Direitos Humanos e Minorias,0.545,Educação,Não
4018,DISPÕE SOBRE A ESTABILIDADE NO EMPREGO PARA A MULHER GESTANTE.,Direitos Humanos e Minorias,0.99,Direitos Humanos e Minorias,Sim
4019,"Institui o Programa Nacional de Igualdade de Gênero nas relações salariais e de trabalho, cria o selo Empresa Machista e dá outras providências.",Direitos Humanos e Minorias,0.52,Direitos Humanos e Minorias,Sim
4020,Cria a política nacional de valorização da mulher no campo e dá outras providências,Direitos Humanos e Minorias,0.8370000000000001,Direitos Humanos e Minorias,Sim
4021,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, a fim de tipificar como crime o emprego de criança e adolescente para a realização dos delitos que menciona.",Saúde,0.44,Direito Penal e Processual Penal,Não
4022,DISPÕE SOBRE A ORGANIZAÇÃO DE PLEBISCITO PARA A APROVAÇÃO DE OBRAS PUBLICAS OU PARTICULARES QUE POSSAM PREJUDICAR A ECOLOGIA.,Direitos Humanos e Minorias,0.435,Direitos Humanos e Minorias,Sim
4023,"CONSIDERA INSALUBRE E PERIGOSA A ATIVIDADE DOS MEDICOS, DENTISTAS E ENFERMEIROS, NAS CONDIÇÕES QUE ESPECIFICA, PARA EFEITO DE APOSENTADORIA ESPECIAL.",Trabalho e Emprego,0.99,Trabalho e Emprego,Sim
4024,Estimula a adição de ácido fólico na produção de pães.,Direitos Humanos e Minorias,0.82,Direitos Humanos e Minorias,Sim
4025,"Introduz, no Código Penal, Título relativo aos crimes contra o Estado Democrático e a Humanidade, revoga a Lei de Segurança Nacional e dá outras providências.",Direitos Humanos e Minorias,0.6049166666666667,Cidades e Desenvolvimento Urbano,Não
4026,"Acrescenta parágrafo único ao art. 393 da Consolidação das Leis do Trabalho - CLT, dispondo sobre a estabilidade provisória da empregada gestante.",Direitos Humanos e Minorias,0.85,Direitos Humanos e Minorias,Sim
4027,Insere na Declaração de Nascido Vivo o termo deficiência.,Direitos Humanos e Minorias,0.695,Saúde,Não
4028,"GARANTE AO PROFISSIONAL LIBERAL, COMPROVAÇÃO DO TEMPO DE SERVIÇO, PARA EFEITO DE APOSENTADORIA, PELA INSCRIÇÃO OU MATRICULA DO SEGURADO NO RESPECTIVO ORGÃO DE FISCALIZAÇÃO PROFISSIONAL.",Trabalho e Emprego,0.955,Trabalho e Emprego,Sim
4029,"Aumenta a pena dos crimes de discriminação ou preconceito de raça, cor, etnia, religião ou procedência nacional (xenofobia), e de injúria racial.",Direitos Humanos e Minorias,0.68,Direitos Humanos e Minorias,Sim
4030,"Aprova o ato que autoriza a Associação de Radiodifusão Comunitária Rio FM de Rio dos Índios a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no Município de Rio dos Índios,  Estado do Rio Grande do Sul.",Direitos Humanos e Minorias,0.995,Direitos Humanos e Minorias,Sim
4031,"Acresce parágrafo ao art. 12 da Lei nº 8.429, de 2 de junho de 1992.",Direitos Humanos e Minorias,0.495,Trabalho e Emprego,Não
4032,"""Altera a Lei 13.183, de 04 de novembro de 2015, e dá outras providências"".",Direitos Humanos e Minorias,0.6516666666666666,Trabalho e Emprego,Não
4033,PROIBE A EXIGENCIA DE LIMTE DE IDADE PARA CANDIDATOS A CONCURSOS PUBLICOS REALIZADOS POR ORGÃOS DA ADMINISTRAÇÃO FEDERAL DE QUALQUER DOS PODERES DA UNIÃO E DA OUTRAS PROVIDENCIAS.,Direitos Humanos e Minorias,0.425,Trabalho e Emprego,Não
4034,Dispõe sobre a mineração em terras indígenas e dá outras providências,Direitos Humanos e Minorias,0.985,Direitos Humanos e Minorias,Sim
4035,"“Acrescenta o artigo 112 A na Lei 7210 de 11 de julho de 1984 – Lei de Execução Penal, para determinar o cumprimento integral de pena privativa de liberdade por pratica de crime hediondo especificado no artigo 121 § 2º inciso VII e dá outras providências”",Direitos Humanos e Minorias,0.51,Direito Penal e Processual Penal,Não
4036,"RATIFICA, NOS TERMOS DO ARTIGO 36 DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS, O FUNDO DE LIQUIDEZ DA PREVIDENCIA CONGRESSUAL E O FUNDO ASSISTENCIAL DO IPC.",Direitos Humanos e Minorias,0.83,Direitos Humanos e Minorias,Sim
4037,"Aprova o ato que autoriza a Associação Cultural Rádio Comunitária FM de Quilombo a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Quilombo, Estado de Santa Catarina.",Direitos Humanos e Minorias,0.99,Direitos Humanos e Minorias,Sim
4038,"Altera a Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre o registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas, define crimes e dá outras providências, para permitir o porte de arma pelos agentes de segurança do Ministério Público da União.",Direito Penal e Processual Penal,0.935,Direito Penal e Processual Penal,Sim
4039,"PROIBE A CONCESSÃO DE AUTORIZAÇÕES, PELO PODER EXECUTIVO, PARA AUMENTOS DE CAPITAL DE EMPRESAS CONTROLADAS PELA UNIÃO FEDERAL E DA OUTRAS PROVIDENCIAS.",Direitos Humanos e Minorias,0.595,Direitos Humanos e Minorias,Sim
4040,"Dispõe sobre a concessão de prêmio e de auxílio especial mensal aos jogadores das seleções campeãs do mundo de 1958, 1962 e 1970.",Direitos Humanos e Minorias,0.4,Direitos Humanos e Minorias,Sim
4041,"INCLUI PARAGRAFO UNICO AO ARTIGO 400 DA CONSOLIDAÇÃO DAS LEIS DO TRABALHO, APROVADA PELO DECRETO-LEI 5452, DE PRIMEIRO DE MAIO DE 1942, PARA CRIAR INCENTIVO FISCAL E DA OUTRAS PROVIDENCIAS.",Direitos Humanos e Minorias,0.53,Educação,Não
4042,Dá nova redação ao inciso IV do art. 3º e ao inciso XXX do art. 7º da Constituição Federal.,Direitos Humanos e Minorias,0.5245833333333334,Saúde,Não
4043,"Institui normas para construção dos logradouros e dos edifícios de uso público, e para fabricação de veículos de transporte coletivo, a fim de garantir acesso adequado às pessoas portadoras de deficiência, nos termos dos arts. 227, § 2º, e 244 da Constituição Federal.",Direitos Humanos e Minorias,0.6033333333333334,Direitos Humanos e Minorias,Sim
4044,"Acrescenta art. 143-A à Lei nº 8.213, de 24 de julho de 1991, para dispor sobre aposentadoria por idade de repentistas, e dá outras providências.",Trabalho e Emprego,0.79,Trabalho e Emprego,Sim
4045,"Altera o Decreto-lei nº 5.452, de 1° de maio de 1943, a Consolidação das Leis do Trabalho; o Decreto-Lei nº 667, de 2 de julho de 1969, que organiza as Polícias Militares e os Corpos de Bombeiros Militares dos Estados e do Distrito Federal; a Lei n° 6.880, de 9 de dezembro de 1980, o Estatuto dos Militares; e a Lei nº 8.112, de 11 de dezembro de 1990, que dispõe sobre o regime jurídico dos servidores públicos civis da União, das autarquias e das fundações públicas federais; tudo para assegurar às mulheres com 40 (quarenta) anos de idade, ou mais, o direito de ausentar-se do serviço por 1 (um) dia, a cada 12 (doze) meses de trabalho, para a realização de exame mamográfico e/ou similar capaz de detectar o câncer de mama.",Direitos Humanos e Minorias,0.5975,Direitos Humanos e Minorias,Sim
4046,"Cria o ""Orçamento Criança"" e dá outras providências.",Direitos Humanos e Minorias,0.935,Direitos Humanos e Minorias,Sim
4047,"Altera a Lei nº 10.836, de 9 de janeiro de 2004, que ""cria o Programa Bolsa Família e dá outras providências"", para instituir benefício adicional vinculado a desempenho escolar.",Direitos Humanos e Minorias,0.98,Direitos Humanos e Minorias,Sim
4048,"Altera a redação dos §§ 1º e 2º do art. 116 da Lei nº 8.666, de 21 de junho de 1993, e acrescenta novos parágrafos.",Direitos Humanos e Minorias,0.695,Direitos Humanos e Minorias,Sim
4049,DISPÕE SOBRE OS DIREITOS BASICOS DOS PORTADORES DO VIRUS DA AIDS E DA OUTRAS PROVIDENCIAS.,Saúde,0.425,Saúde,Sim
4050,"Susta o Decreto 3.721, de 8 de janeiro de 2001 e as Resoluções nº 1 e 2, de 20 de dezembro de 2000, do Conselho de Gestão da Previdência Complementar.",Trabalho e Emprego,0.44625,Trabalho e Emprego,Sim
4051,Institui o Fundo de Aposentadoria Individual.,Trabalho e Emprego,0.785,Trabalho e Emprego,Sim
4052,"Acrescenta art. 118-A à Lei nº 8.213, de 24 de julho de 1991, para conceder garantia de manutenção do contrato de trabalho ao segurado com câncer, após a cessação do auxílio-doença, acidentário ou não.",Previdência e Assistência Social,0.51,Previdência e Assistência Social,Sim
4053,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para dispor sobre a obrigatoriedade da presença nos currículos da educação infantil, ensino fundamental e médio de matérias específicas de combate e prevenção da violência doméstica contra a mulher.",Direitos Humanos e Minorias,0.795,Direitos Humanos e Minorias,Sim
4054,"DISPÕE SOBRE A REGULAMENTAÇÃO DO SISTEMA FINANCEIRO NACIONAL, INCLUSIVE SOBRE ENTIDADES REGULADORAS E FISCALIZADORAS DOS SEGMENTOS DE SEGURO, CAPITAL, PREVIDENCIA PRIVADA ABERTA E VALORES MOBILIARIOS, CRIA COMISSÃO MISTA PERMANENTE PARA ASSISTENCIA ECONOMICA E FINANCEIRA DO CONGRESSO NACIONAL, A COMISSÃO DE RECURSOS DO SISTEMA FINANCEIRO NACIONAL; E O SISTEMA DE GARANTIA DE CREDITO, DE APLICAÇÃO E DE DEPOSITO EXTINGUE O CONSELHO MONETARIO NACIONAL, O CNSP E O CRSFN, ESTATUI COMPETENCIA PARA CONDUÇÃO DA POLITICA ECONOMICA.",Direitos Humanos e Minorias,0.535,Direitos Humanos e Minorias,Sim
4055,"Acrescenta parágrafo ao art. 6º da Lei nº 7.713, de 22 de dezembro de 1988, e altera o art. 33 da Lei nº 9.250, de 26 de dezembro de 1995, para prever a isenção do imposto de renda sobre a complementação de aposentadoria, reforma ou pensão, recebida por portadores de moléstias graves.",Trabalho e Emprego,0.83,Trabalho e Emprego,Sim
4056,"Altera o Código Penal para qualificar crimes praticados por condenado ou preso provisório no interior de penitenciária, colônia agrícola, casa do albergado, cadeia pública ou hospital de custódia.",Direitos Humanos e Minorias,0.47,Direito Penal e Processual Penal,Não
4057,"ACRESCENTA PARAGRAFO AO ART. 26, DA LEI Nº 6.001, DE 19 DE DEZEMBRO DE 1973 (ESTATUTO DO INDIO).",Direitos Humanos e Minorias,0.615,Direitos Humanos e Minorias,Sim
4058,"INSTITUI A APOSENTADORIA ESPECIAL PARA OS EMPREGADOS QUE EXERÇAM SUA ATIVIDADE PROFISSIONAL EM HOSPITAIS, CASAS DE SAUDE E ESTABELECIMENTOS CONGENERES.",Trabalho e Emprego,0.84,Trabalho e Emprego,Sim
4059,"CONCEDE UMA PENSÃO ESPECIAL DE Cr$. 7.000,00 MENSAIS AO DR. MARIO PINTO CERVA, COMO PREMIO DE SEUS ESFORÇOS EM PROL DA ALFABETIZAÇÃO E EDUCAÇÃO DO POVO BRASILEIRO.",Direitos Humanos e Minorias,0.515,Educação,Não
4060,"DISPÕE SOBRE AS CONDIÇÕES PARA A PROMOÇÃO, PROTEÇÃO E RECUPERAÇÃO DA SAUDE, A ORGANIZAÇÃO E O FUNCIONAMENTO DOS SERVIÇOS CORRESPONDENTES E DA OUTRAS PROVIDENCIAS.",Direitos Humanos e Minorias,0.895,Saúde,Não
4061,"Altera a Lei nº 13.756, de 12 de dezembro de 2018, para assegurar que 30% (trinta por cento) dos recursos recebidos pelo Comitê Olímpico Brasileiro e pelo Comitê Paralímpico Brasileiro a título de participação no produto da arrecadação das loterias federais sejam aplicados no esporte feminino.",Direitos Humanos e Minorias,0.729375,Direitos Humanos e Minorias,Sim
4062,Estabelece as políticas públicas no âmbito da saúde sexual e dos direitos reprodutivos e dá outras providências.,Direitos Humanos e Minorias,0.57675,Direitos Humanos e Minorias,Sim
4063,Estabelece as políticas públicas no âmbito da saúde sexual e dos direitos reprodutivos e dá outras providências.,Direitos Humanos e Minorias,0.57675,Direitos Humanos e Minorias,Sim
4064,Estabelece as políticas públicas no âmbito da saúde sexual e dos direitos reprodutivos e dá outras providências.,Direitos Humanos e Minorias,0.57675,Direitos Humanos e Minorias,Sim
4065,Estabelece as políticas públicas no âmbito da saúde sexual e dos direitos reprodutivos e dá outras providências.,Direitos Humanos e Minorias,0.57675,Direitos Humanos e Minorias,Sim
4066,Dispõe sobre a obrigatoriedade da apresentação de inscrição no Regime Geral de Previdência Social ou de Regime Próprio dos Servidores Públicos para abertura de conta bancária.,Trabalho e Emprego,0.69,Trabalho e Emprego,Sim
4067,"Equipara a mulher que exerce atividade pesqueira e marisqueira artesanal em regime de economia familiar ao pescador artesanal, para efeitos previdenciários e de seguro-desemprego, e altera o Decreto-Lei nº 221, de 1967 e as  Leis nºs 10.779, de 2003; 8.212, de 1991 e 8.213, de 1991.",Previdência e Assistência Social,0.43,Direitos Humanos e Minorias,Não
4068,"MODIFICA A REDAÇÃO DO PARAGRAFO PRIMEIRO, DO ARTIGO SEXTO DA LEI 5890, DE 08 DE JUNHO DE 1973, QUE ALTEROU A LEGISLAÇÃO DE PREVIDENCIA SOCIAL.",Trabalho e Emprego,0.97,Trabalho e Emprego,Sim
4069,"ATRIBUI AOS FUNCIONARIOS APOSENTADOS DA SECRETARIA DA CAMARA DOS DEPUTADOS, PROVENTOS IDENTICOS AOS VENCIMENTOS DOS FUNCIONARIOS DA CATEGORIA EQUIVALENTE, EM ATIVIDADE DA MESMA SECRETARIA.",Trabalho e Emprego,0.955,Trabalho e Emprego,Sim
4070,Tipifica e torna hediondos os atos de zoofilia e necrofilia.,Direitos Humanos e Minorias,0.535,Direito Penal e Processual Penal,Não
4071,"Autoriza o Poder Executivo Federal a implantar o Gasoduto Urucu-Porto Velho, no Estado de Rondônia.",Direitos Humanos e Minorias,0.855,Direitos Humanos e Minorias,Sim
4072,"PROIBE O ESTABELECIMENTO DE RESERVA INDIGENA NA LOCALIDADE DE SEDE TRENTIN, MUNICIPIO DE CHAPECO, ESTADO DE SANTA CATARINA.",Direitos Humanos e Minorias,0.8,Direitos Humanos e Minorias,Sim
4073,CONCEDE PENSÃO ESPECIAL A NELCY DA SILVA CAMPOS E OUTROS.,Direitos Humanos e Minorias,0.83,Trabalho e Emprego,Não
4074,"Altera a lei complementar nº 79, de 7 de janeiro de 1994 que cria o Fundo Penitenciário Nacional - FUNPEN, e dá outras providências.",Educação,0.4333333333333333,Direito Penal e Processual Penal,Não
4075,"""Dá nova redação ao dispositivo da Lei nº 5.869, de 11 de janeiro de 1973"".",Direitos Humanos e Minorias,0.84,Direitos Humanos e Minorias,Sim
4076,"Altera a Lei nº 5.859, de 11 de dezembro de 1972, que "" Dispõe sobre a profissão de empregado doméstico e dá outras providências.""",Direitos Humanos e Minorias,0.81,Previdência e Assistência Social,Não
4077,ESTABELECE A INCLUSÃO DE MATERIAS DA HISTORIA GERAL DA AFRICA E HISTORIA DO NEGRO NO BRASIL COMO DISCIPLINAS INTEGRANTES DO CURRICULO ESCOLAR OBRIGATORIO.,Direitos Humanos e Minorias,0.695,Direitos Humanos e Minorias,Sim
4078,Estabelece a suspensão por 120 (cento e vinte) dias da cobrança dos empréstimos consignados dos trabalhadores e aposentados.,Trabalho e Emprego,0.745,Trabalho e Emprego,Sim
4079,"INTRODUZ DISPOSITIVO NA LEI 6435, DE 15 DE JULHO DE 1977, PARA TORNAR SEM EFEITO A EXIGIBILIDADE DE IDADE PARA APOSENTAR-SE, E DA OUTRAS PROVIDENCIAS.",Trabalho e Emprego,0.445,Trabalho e Emprego,Sim
4080,CONCEDE APOSENTADORIA AOS ASCENSORISTAS AOS 25 ANOS DE SERVIÇO.,Trabalho e Emprego,0.995,Trabalho e Emprego,Sim
4081,Dispõe sobre conteúdos relacionados a acessibilidade de pessoas portadoras de deficiência ou com mobilidade reduzida nas programações veiculadas pela EBC - Empresa Brasil de Comunicação.,Direito Civil e Processual Civil,0.94,Direito Civil e Processual Civil,Sim
4082,"Acrescenta Seção ao Capítulo IV, do Título IV da Constituição Federal, criando a Ouvidoria Nacional da República.",Direitos Humanos e Minorias,0.7500833333333332,"Agricultura, Pecuária, Pesca e Extrativismo",Não
4083,"Inclui o § 3º no art. 273 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, para agravar a pena para a venda de remédios abortivos e altera o inciso V, do art. 10, da Lei 6.437, de 20 de agosto de 1977 para incluir a aplicação de multa 10x maior que o mínimo legal para quem faz propaganda de medicamentos proibidos que provoquem aborto.",Direitos Humanos e Minorias,0.59,Saúde,Não
4084,Estabelece condições de trabalho para os condutores de veículo de transporte de carga.,Saúde,0.69,Saúde,Sim
4085,"Altera o art. 12 da Lei nº 8.742, de 7 de dezembro de 1993, para instituir o apoio financeiro da União no pagamento do auxílio-natalidade e do auxílio-funeral.",Direitos Humanos e Minorias,0.4825,Cidades e Desenvolvimento Urbano,Não
